gutenberg_id	text
6150	What? have ye not already long enough
6150	Been coop'd within the tow'rs? the wealth of Troy,
6150	Its brass, its gold, were once the common theme
6150	Of ev'ry tongue; our hoarded treasures now
6150	Are gone, to Phrygian and Maeonian shores
6150	For sale exported, costly merchandise,
6150	Since on our city fell the wrath of Jove.
6150	And now, when deep-designing Saturn's son
6150	Such glory gives me as to gain the ships,
6150	And, crowded by the sea, hem in the Greeks,
6150	Fool! put not thou these timid counsels forth,
6150	Which none will follow, nor will I allow.
6150	But hear ye all, and do as I advise:
6150	Share now the meal, by ranks, throughout the host;
6150	Then set your watch, and each keep careful guard;
6150	And whom his spoils o'erload, if such there be,
6150	Let him divide them with the gen'ral crowd;
6150	Better that they should hold them than the Greeks:
6150	And with the morn, in arms, beside the ships,
6150	Will we again awake the furious war.
6150	But if indeed Achilles by the ships
6150	Hath reappear'd, himself, if so he choose,
6150	Shall be the suff'rer; from the perilous strife
6150	I will not shrink, but his encounter meet:
6150	So he, or I, shall gain immortal fame;
6150	"Impartial Mars hath oft the slayer slain."""
6150	""
6150	Thus Hector spoke; the Trojans cheer'd aloud:
6150	Fools, and by Pallas of their sense bereft,
6150	Who all applauded Hector's ill advice,
6150	None the sage counsel of Polydamas!
6150	Then through the camp they shar'd the ev'ning meal.
6150	""
6150	Meantime the Greeks all night with tears and groans
6150	Bewail'd Patroclus: on his comrade's breast
6150	Achilles laid his murder-dealing hands,
6150	And led with bitter groans the loud lament.
6150	As when the hunters, in the forest's depth,
6150	Have robb'd a bearded lion of his cubs;
6150	Too late arriving, he with anger chafes;
6150	Then follows, if perchance he may o'ertake,
6150	Through many a mountain glen, the hunters' steps,
6150	With grief and fury fill'd; so Peleus' son,
6150	With bitter groans, the Myrmidons address'd:
6150	""
6150	"""Vain was, alas! the promise which I gave,"
6150	Seeking the brave Menoetius to console,
6150	To bring to Opus back his gallant son,
6150	Rich with his share of spoil from Troy o'erthrown;
6150	But Jove fulfils not all that man designs:
6150	For us hath fate decreed, that here in Troy
6150	We two one soil should redden with our blood;
6150	Nor me, returning to my native land,
6150	Shall aged Peleus in his halls receive,
6150	Nor Thetis; here must earth retain my bones.
6150	But since, Patroclus, I am doom'd on earth
6150	Behind thee to remain, thy fun'ral rites
6150	I will not celebrate, till Hector's arms,
6150	And head, thy haughty slayer's, here I bring;
6150	And on thy pyre twelve noble sons of Troy
6150	Will sacrifice, in vengeance of thy death.
6150	Thou by our beaked ships till then must lie;
6150	And weeping o'er thee shall deep-bosom'd dames,
6150	Trojan and Dardan, mourn both night and day;
6150	The prizes of our toil, when wealthy towns
6150	"Before our valour and our spears have fall'n."""
6150	""
6150	He said, and bade his comrades on the fire
6150	An ample tripod place, without delay
6150	To cleanse Patroclus from the bloody gore:
6150	They on the burning fire the tripod plac'd,
6150	With water fill'd, and kindled wood beneath.
6150	Around the bellying tripod rose the flames,
6150	Heating the bath; within the glitt'ring brass
6150	Soon as the water boil'd, they wash'd the corpse,
6150	With lissom oils anointing, and the wounds
6150	With fragrant ointments fill'd, of nine years old;
6150	Then in fine linen they the body wrapp'd
6150	From head to feet, and laid it on a couch.
6150	And cover'd over with a fair white sheet.
6150	All night around Achilles swift of foot
6150	The Myrmidons with tears Patroclus mourn'd.
6150	""
6150	To Juno then, his sister and his wife,
6150	"Thus Saturn's son: ""At length thou hast thy will,"
6150	Imperial Juno, who hast stirr'd to war
6150	Achilles swift of foot; well might one deem
6150	"These long-hair'd Greeks from thee deriv'd their birth."""
6150	""
6150	To whom in answer thus the stag-ey'd Queen:
6150	"""What words, dread son of Saturn, dost thou speak?"
6150	E'en man, though mortal, and inferior far
6150	To us in wisdom, might so much effect
6150	Against his fellow-man; then how should I,
6150	By double title chief of Goddesses,
6150	First by my birth, and next because thy wife
6150	I boast me, thine, o'er all the Gods supreme,
6150	"Not work my vengeance on the Trojan race?"""
6150	""
6150	Such, converse while they held, to Vulcan's house,
6150	Immortal, starlike bright, among the Gods
6150	Unrivall'd, all of brass, by Vulcan's self
6150	Constructed, sped the silver-footed Queen.
6150	Him swelt'ring at his forge she found, intent
6150	On forming twenty tripods, which should stand
6150	The wall surrounding of his well-built house;
6150	With golden wheels beneath he furnish'd each,
6150	And to th' assembly of the Gods endued
6150	With pow'r to move spontaneous, and return,
6150	A marvel to behold! thus far his work
6150	He had completed; but not yet had fix'd
6150	The rich-wrought handles; these his labour now
6150	Engag'd, to fit them, and to rivet fast.
6150	While thus he exercis'd his practis'd skill,
6150	The silver-footed Queen approach'd the house.
6150	Charis, the skilful artist's wedded wife,
6150	Beheld her coming, and advanc'd to meet;
6150	And, as her hand she clasp'd, address'd her thus:
6150	""
6150	"""Say, Thetis of the flowing robe, belov'd"
6150	And honour'd, whence this visit to our house,
6150	An unaccustom'd guest? but come thou in,
6150	"That I may welcome thee with honour due."""
6150	""
6150	Thus, as she spoke, the Goddess led her in,
6150	And on a seat with silver studs adorn'd,
6150	Fair, richly wrought, a footstool at her feet,
6150	She bade her sit; then thus to Vulcan call'd:
6150	"""Haste hither, Vulcan; Thetis asks thine aid."""
6150	""
6150	Whom answer'd thus the skill'd artificer:
6150	"""An honour'd and a venerated guest"
6150	Our house contains; who sav'd me once from woe,
6150	When by my mother's act from Heav'n I fell,
6150	Who, for that I was crippled in my feet,
6150	Deem'd it not shame to hide me: hard had then
6150	My fortune been, had not Eurynome
6150	And Thetis in their bosoms shelter'd me;
6150	Eurynome, from old Oceanus
6150	Who drew her birth, the ever-circling flood.
6150	Nine years with them I dwelt, and many a work
6150	I fashion'd there of metal, clasps, and chains
6150	Of spiral coil, rich cups, and collars fair,
6150	Hid in a cave profound; where th' ocean stream
6150	With ceaseless murmur foam'd and moan'd around;
6150	Unknown to God or man, but to those two
6150	Who sav'd me, Thetis and Eurynome.
6150	Now to my house hath fair-hair'd Thetis come;
6150	To her, my life preserv'd its tribute owes:
6150	Then thou the hospitable rites perform.
6150	"While I my bellows and my tools lay by."""
6150	""
6150	He said, and from the anvil rear'd upright
6150	His massive strength; and as he limp'd along,
6150	His tottering knees were bow'd beneath his weight.
6150	The bellows from the fire he next withdrew,
6150	And in a silver casket plac'd his tools;
6150	Then with a sponge his brows and lusty arms
6150	He wip'd, and sturdy neck and hairy chest.
6150	He donn'd his robe, and took his weighty staff;
6150	Then through the door with halting step he pass'd;
6150	There waited on their King the attendant maids;
6150	In form as living maids, but wrought in gold;
6150	Instinct with consciousness, with voice endued,
6150	And strength, and skill from heav'nly teachers drawn.
6150	These waited, duteous, at the Monarch's side,
6150	His steps supporting; he, with halting gait,
6150	Pass'd to a gorgeous chair by Thetis' side,
6150	And, as her hand he clasp'd, address'd her thus:
6150	""
6150	"""Say, Thetis of the flowing robe, belov'd"
6150	And honour'd, whence this visit to our house.
6150	An unaccustom'd guest? say what thy will,
6150	"And, if within my pow'r, esteem it done."""
6150	""
6150	To whom in answer Thetis, weeping, thus:
6150	"""Vulcan, of all the Goddesses who dwell"
6150	On high Olympus, lives there one whose soul
6150	Hath borne such weight of woe, so many griefs,
6150	As Saturn's son hath heap'd on me alone?
6150	Me, whom he chose from all the sea-born nymphs,
6150	And gave to Peleus, son of AEacus,
6150	His subject; I endur'd a mortal's bed,
6150	Though sore against my will; he now, bent down
6150	By feeble age, lies helpless in his house.
6150	Now adds he farther grief; he granted me
6150	To bear, and rear, a son, of heroes chief;
6150	Like a young tree he throve; I tended him,
6150	In a rich vineyard as the choicest plant:
6150	Till in the beaked ships I sent him forth
6150	To war with Troy; him ne'er shall I receive,
6150	Returning home, in aged Peleus' house.
6150	E'en while he lives, and sees the light of day,
6150	He lives in sorrow; nor, to soothe his grief,
6150	My presence can avail; a girl, his prize,
6150	Selected for him by the sons of Greece,
6150	Great Agamemnon wrested from his arms:
6150	In grief and rage he pin'd his soul away;
6150	Then by the Trojans were the Greeks hemm'd in
6150	Beside their ships, and from within their camp
6150	No outlet found; the Grecian Elders then
6150	Implor'd his aid, and promis'd costly gifts.
6150	With his own hand to save them he refus'd;
6150	But, in his armour clad, to battle sent
6150	His friend Patroclus, with a num'rous band.
6150	All day they fought before the Scaean* gates;
6150	And in that day had Ilium been destroy'd,
6150	But in the van, Menoetius' noble son.
6150	After great deeds achiev'd, Apollo slew,
6150	And crown'd with glory Hector, Priam's son.
6150	Therefore a suppliant to thy knees I come,
6150	If to my son, to early death condemn'd,
6150	Thou wilt accord the boon of shield and helm,
6150	And well-wrought greaves with silver clasps secur'd,
6150	And breastplate; for his own, his faithful friend,
6150	By Trojan hands subdued, hath lost; and he,
6150	"O'erwhelm'd with grief, lies prostrate on the earth."""
6150	""
6150	Whom answer'd thus the skill'd artificer:
6150	"""Take comfort, nor let this disturb thy mind;"
6150	Would that as surely, when his hour shall come,
6150	I could defend him from the stroke of death,
6150	As I can undertake that his shall be
6150	"Such arms as they shall marvel who behold."""
6150	""
6150	He left her thus, and to his forge return'd;
6150	The bellows then directing to the fire,
6150	He bade them work; through twenty pipes at once
6150	Forthwith they pour'd their diverse-temper'd blasts;
6150	Now briskly seconding his eager haste,
6150	Now at his will, and as the work requir'd.
6150	The stubborn brass, and tin, and precious gold,
6150	And silver, first he melted in the fire,
6150	Then on its stand his weighty anvil plac'd;
6150	And with one hand the hammer's pond'rous weight
6150	He wielded, while the other grasp'd the tongs.
6150	""
6150	And first a shield he fashion'd, vast and strong,
6150	With rich adornment; circled with a rim,
6150	Threefold, bright-gleaming, whence a silver belt
6150	Depended; of five folds the shield was form'd;
6150	And on its surface many a rare design
6150	Of curious art his practis'd skill had wrought.
6150	""
6150	Thereon were figur'd earth, and sky, and sea,
6150	The ever-circling sun, and full-orb'd moon,
6150	And all the signs that crown the vault of Heav'n;
6150	Pleiads and Hyads, and Orion's might,
6150	And Arctos, call'd the Wain, who wheels on high
6150	His circling course, and on Orion waits;
6150	Sole star that never bathes in th' ocean wave.
6150	""
6150	And two fair populous towns were sculptur'd there;
6150	In one were marriage pomp and revelry.
6150	And brides, in gay procession, through the streets
6150	With blazing torches from their chambers borne,
6150	While frequent rose the hymeneal song.
6150	Youths whirl'd around in joyous dance, with sound
6150	Of flute and harp; and, standing at their doors,
6150	Admiring women on the pageant gaz'd.
6150	""
6150	Meanwhile a busy throng the forum fill'd:
6150	There between two a fierce contention rose,
6150	About a death-fine; to the public one
6150	Appeal'd, asserting to have paid the whole;
6150	While one denied that he had aught receiv'd.
6150	Both were desirous that before the Judge
6150	The issue should be tried; with noisy shouts
6150	Their several partisans encourag'd each.
6150	The heralds still'd the tumult of the crowd:
6150	On polish'd chairs, in solemn circle, sat
6150	The rev'rend Elders; in their hands they held
